�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉,傖蝠捩杅
2016-08-30,'600876,醫栠產薛,25.47,25.66,25.41,25.66,25.64,-0.17,-0.663,1.1093,2773374,70672133.0,13416752306.2,6367964623.74,None
2016-08-29,'600876,醫栠產薛,25.64,25.77,25.41,25.41,25.69,-0.05,-0.1946,0.7268,1817097,46541026.0,13506302675.0,6410467724.88,None
2016-08-26,'600876,醫栠產薛,25.69,25.9,25.56,25.65,25.64,0.05,0.195,0.9252,2313044,59522104.0,13532641018.8,6422968636.98,None
2016-08-25,'600876,醫栠產薛,25.64,26.04,25.45,26.0,26.15,-0.51,-1.9503,1.7382,4345739,111217701.0,13506302675.0,6410467724.88,None
2016-08-24,'600876,醫栠產薛,26.15,26.26,25.95,26.03,26.36,-0.21,-0.7967,1.7039,4259995,111069866.0,13774953781.2,6537977028.3,None
2016-08-23,'600876,醫栠產薛,26.36,27.14,26.2,26.8,26.11,0.25,0.9575,2.9273,7318741,195530501.0,13885574825.0,6590480859.12,None
2016-08-22,'600876,醫栠產薛,26.11,26.6,26.1,26.39,26.33,-0.22,-0.8355,1.3699,3424938,90026394.0,13753883106.2,6527976298.62,None
2016-08-19,'600876,醫栠產薛,26.33,26.35,26.13,26.2,26.25,0.08,0.3048,1.1041,2760420,72445674.0,13869771818.8,6582980311.86,None
2016-08-18,'600876,醫栠產薛,26.25,26.54,26.2,26.48,26.44,-0.19,-0.7186,1.4767,3692009,97140484.0,13827630468.8,6562978852.5,None
2016-08-17,'600876,醫栠產薛,26.44,26.78,26.3,26.78,26.65,-0.21,-0.788,1.7642,4410935,116814779.0,13927716175.0,6610482318.48,None
2016-08-16,'600876,醫栠產薛,26.65,26.89,26.28,26.3,26.35,0.3,1.1385,2.4143,6036156,160422553.0,14038337218.8,6662986149.3,None
2016-08-15,'600876,醫栠產薛,26.35,26.5,25.76,26.03,25.99,0.36,1.3851,1.9815,4953993,129741660.0,13880307156.2,6587980676.7,None
2016-08-12,'600876,醫栠產薛,25.99,26.17,25.72,25.93,25.93,0.06,0.2314,1.1336,2834192,73354751.0,13690671081.2,6497974109.58,None
2016-08-11,'600876,醫栠產薛,25.93,26.33,25.81,26.21,26.68,-0.75,-2.8111,2.0144,5036252,131095519.0,13659065068.8,6482973015.06,None
2016-08-10,'600876,醫栠產薛,26.68,27.5,26.3,26.4,26.3,0.38,1.4449,3.2685,8171784,220636416.0,14054140225.0,6670486696.56,None
2016-08-09,'600876,醫栠產薛,26.3,26.6,26.16,26.24,26.13,0.17,0.6506,1.2507,3126877,82254953.0,13853968812.5,6575479764.6,None
2016-08-08,'600876,醫栠產薛,26.13,26.22,25.96,25.96,25.96,0.17,0.6549,0.795,1987547,51841142.0,13764418443.8,6532976663.46,None
2016-08-05,'600876,醫栠產薛,25.96,26.3,25.9,26.3,26.35,-0.39,-1.4801,1.1341,2835574,73910758.0,13674868075.0,6490473562.32,None
2016-08-04,'600876,醫栠產薛,26.35,26.7,26.09,26.7,26.62,-0.27,-1.0143,1.4573,3643419,95883551.0,13880307156.2,6587980676.7,None
2016-08-03,'600876,醫栠產薛,26.62,26.98,26.15,26.5,26.3,0.32,1.2167,2.4197,6049768,161214466.0,14022534212.5,6655485602.04,None
2016-08-02,'600876,醫栠產薛,26.3,26.4,25.8,26.4,26.11,0.19,0.7277,1.4988,3747223,97969519.0,13853968812.5,6575479764.6,None
2016-08-01,'600876,醫栠產薛,26.11,26.6,25.3,25.8,25.73,0.38,1.4769,1.5202,3800670,98877411.0,13753883106.2,6527976298.62,None
2016-07-29,'600876,醫栠產薛,25.73,26.1,25.64,25.93,25.93,-0.2,-0.7713,0.9002,2250770,58096720.0,13553711693.8,6432969366.66,None
2016-07-28,'600876,醫栠產薛,25.93,26.36,25.65,26.19,26.14,-0.21,-0.8034,1.5063,3765924,97857694.0,13659065068.8,6482973015.06,None
2016-07-27,'600876,醫栠產薛,26.14,27.49,25.08,27.48,27.18,-1.04,-3.8263,2.7907,6977260,185575801.0,13769686112.5,6535476845.88,None
2016-07-26,'600876,醫栠產薛,27.18,27.24,26.96,26.96,26.96,0.22,0.816,1.1662,2915612,79042346.0,14317523662.5,6795495817.56,None
2016-07-25,'600876,醫栠產薛,26.96,27.23,26.88,26.88,27.09,-0.13,-0.4799,1.2151,3037905,82118888.0,14201634950.0,6740491804.32,None
2016-07-22,'600876,醫栠產薛,27.09,27.58,27.01,27.38,27.41,-0.32,-1.1675,1.6182,4045795,110002628.0,14270114643.8,6772994175.78,None
2016-07-21,'600876,醫栠產薛,27.41,27.72,27.3,27.6,27.59,-0.18,-0.6524,1.7617,4404595,120912187.0,14438680043.8,6853000013.22,None
2016-07-20,'600876,醫栠產薛,27.59,27.99,27.4,27.74,27.83,-0.24,-0.8624,2.1802,5450971,150615156.0,14533498081.2,6898003296.78,None
2016-07-19,'600876,醫栠產薛,27.83,27.99,27.5,27.88,28.12,-0.29,-1.0313,2.6727,6682355,185045775.0,14659922131.2,6958007674.86,None
2016-07-18,'600876,醫栠產薛,28.12,28.8,27.0,27.3,27.61,0.51,1.8472,5.2485,13122294,367486223.0,14812684525.0,7030512965.04,None
2016-07-15,'600876,醫栠產薛,27.61,28.88,27.33,28.06,27.62,-0.01,-0.0362,4.4957,11240193,316076744.0,14544033418.8,6903003661.62,None
2016-07-14,'600876,醫栠產薛,27.62,27.88,27.49,27.88,27.98,-0.36,-1.2866,1.7773,4443658,122967464.0,14549301087.5,6905503844.04,None
2016-07-13,'600876,醫栠產薛,27.98,28.06,27.41,27.73,27.72,0.26,0.938,2.5946,6486877,180176505.0,14738937162.5,6995510411.16,None
2016-07-12,'600876,醫栠產薛,27.72,27.9,27.0,27.31,27.66,0.06,0.2169,2.4971,6243300,171347114.0,14601977775.0,6930505668.24,None
2016-07-11,'600876,醫栠產薛,27.66,28.1,27.62,27.84,27.84,-0.18,-0.6466,2.42,6050476,168653554.0,14570371762.5,6915504573.72,None
2016-07-08,'600876,醫栠產薛,27.84,28.5,27.8,27.95,27.96,-0.12,-0.4292,2.8507,7127351,200390428.0,14665189800.0,6960507857.28,None
2016-07-07,'600876,醫栠產薛,27.96,28.15,27.56,27.9,28.16,-0.2,-0.7102,3.4681,8670974,241291492.0,14728401825.0,6990510046.32,None
2016-07-06,'600876,醫栠產薛,28.16,28.95,27.45,27.53,28.42,-0.26,-0.9148,6.5021,16256476,456587845.0,14833755200.0,7040513694.72,None
2016-07-05,'600876,醫栠產薛,28.42,30.06,28.38,30.06,27.33,1.09,3.9883,9.904,24761853,725632174.0,14970714587.5,7105518437.64,None
2016-07-04,'600876,醫栠產薛,27.33,27.38,26.6,26.75,26.86,0.47,1.7498,3.2473,8118856,219731164.0,14396538693.8,6832998553.86,None
2016-07-01,'600876,醫栠產薛,26.86,27.48,26.7,27.37,27.12,-0.26,-0.9587,2.4902,6226054,168127610.0,14148958262.5,6715489980.12,None
2016-06-30,'600876,醫栠產薛,27.12,27.2,26.6,26.8,27.19,-0.07,-0.2574,3.0789,7697793,206452203.0,14285917650.0,6780494723.04,None
2016-06-29,'600876,醫栠產薛,27.19,28.45,26.99,27.91,27.89,-0.7,-2.5099,5.7117,14280331,391329557.0,14322791331.2,6797995999.98,None
2016-06-28,'600876,醫栠產薛,27.89,28.55,26.26,26.26,26.56,1.33,5.0075,7.4065,18517588,516216326.0,14691528143.8,6973008769.38,None
2016-06-27,'600876,醫栠產薛,26.56,27.0,25.23,25.25,25.59,0.97,3.7905,4.2769,10693036,283065541.0,13990928200.0,6640484507.52,None
2016-06-24,'600876,醫栠產薛,25.59,26.26,24.8,25.8,26.06,-0.47,-1.8035,2.6197,6549614,168295318.0,13479964331.2,6397966812.78,None
2016-06-23,'600876,醫栠產薛,26.06,27.0,25.5,25.79,25.79,0.27,1.0469,3.0402,7601142,200486439.0,13727544762.5,6515475386.52,None
2016-06-22,'600876,醫栠產薛,25.79,25.98,25.45,25.68,25.55,0.24,0.9393,1.2845,3211605,82508715.0,13585317706.2,6447970461.18,None
2016-06-21,'600876,醫栠產薛,25.55,26.16,25.48,26.13,25.9,-0.35,-1.3514,1.6814,4203867,108555699.0,13458893656.2,6387966083.1,None
2016-06-20,'600876,醫栠產薛,25.9,26.14,25.71,25.88,25.83,0.07,0.271,1.1365,2841443,73620804.0,13643262062.5,6475472467.8,None
2016-06-17,'600876,醫栠產薛,25.83,26.29,25.71,26.05,25.83,0.0,0.0,1.3988,3497285,90869398.0,13606388381.2,6457971190.86,None
2016-06-16,'600876,醫栠產薛,25.83,26.38,25.78,26.0,26.38,-0.55,-2.0849,2.0326,5081841,131997354.0,13606388381.2,6457971190.86,None
2016-06-15,'600876,醫栠產薛,26.38,26.55,25.39,25.4,25.97,0.41,1.5787,2.5613,6403607,167973032.0,13896110162.5,6595481223.96,None
2016-06-14,'600876,醫栠產薛,25.97,26.4,25.2,25.2,25.6,0.37,1.4453,1.9632,4908449,127325652.0,13680135743.8,6492973744.74,None
2016-06-13,'600876,醫栠產薛,25.6,26.65,25.58,26.15,26.64,-1.04,-3.9039,2.1146,5286899,137756299.0,13485232000.0,6400466995.2,None
2016-06-08,'600876,醫栠產薛,26.64,27.06,26.4,26.77,26.95,-0.31,-1.1503,2.2292,5573350,148525439.0,14033069550.0,6660485966.88,None
2016-06-07,'600876,醫栠產薛,26.95,27.39,26.86,27.36,27.19,-0.24,-0.8827,1.6359,4090155,110468270.0,14196367281.2,6737991621.9,None
2016-06-06,'600876,醫栠產薛,27.19,27.42,27.0,27.21,27.25,-0.06,-0.2202,1.929,4822927,131110989.0,14322791331.2,6797995999.98,None
2016-06-03,'600876,醫栠產薛,27.25,28.1,27.0,28.0,27.82,-0.57,-2.0489,3.81,9525772,260413495.0,14354397343.8,6812997094.5,None
2016-06-02,'600876,醫栠產薛,27.82,28.6,26.4,26.4,26.87,0.95,3.5355,6.2325,15582278,432726429.0,14654654462.5,6955507492.44,None
2016-06-01,'600876,醫栠產薛,26.87,27.73,26.13,26.23,26.35,0.52,1.9734,4.4379,11095496,298212924.0,14154225931.2,6717990162.54,None
2016-05-31,'600876,醫栠產薛,26.35,26.4,25.36,25.36,25.34,1.01,3.9858,2.9462,7366057,191828782.0,13880307156.2,6587980676.7,None
2016-05-30,'600876,醫栠產薛,25.34,25.62,24.88,25.62,25.78,-0.44,-1.7067,1.2604,3151247,79737666.0,13348272612.5,6335462252.28,None
2016-05-27,'600876,醫栠產薛,25.78,26.5,25.63,25.63,25.63,0.15,0.5853,2.2033,5508723,143168715.0,13580050037.5,6445470278.76,None
2016-05-26,'600876,醫栠產薛,25.63,25.98,25.0,25.6,25.79,-0.16,-0.6204,1.5285,3821603,96899469.0,13501035006.2,6407967542.46,None
2016-05-25,'600876,醫栠產薛,25.79,26.24,25.68,26.02,25.92,-0.13,-0.5015,1.2004,3001118,77836479.0,13585317706.2,6447970461.18,None
2016-05-24,'600876,醫栠產薛,25.92,26.26,25.73,26.25,26.37,-0.45,-1.7065,1.3503,3376013,87622758.0,13653797400.0,6480472832.64,None
2016-05-23,'600876,醫栠產薛,26.37,26.95,26.2,26.2,26.04,0.33,1.2673,1.6665,4166520,110350257.0,13890842493.8,6592981041.54,None
2016-05-20,'600876,醫栠產薛,26.04,26.25,25.42,25.7,25.93,0.11,0.4242,1.3277,3319516,86088566.0,13717009425.0,6510475021.68,None
2016-05-19,'600876,醫栠產薛,25.93,26.3,25.71,26.19,25.8,0.13,0.5039,1.3541,3385430,88035759.0,13659065068.8,6482973015.06,None
2016-05-18,'600876,醫栠產薛,25.8,26.65,25.29,26.11,26.87,-1.07,-3.9821,2.0165,5041553,130767468.0,13590585375.0,6450470643.6,None
2016-05-17,'600876,醫栠產薛,26.87,28.1,26.36,26.6,26.61,0.26,0.9771,2.6047,6512273,177577331.0,14154225931.2,6717990162.54,None
2016-05-16,'600876,醫栠產薛,26.61,26.64,26.0,26.17,26.11,0.5,1.915,1.3766,3441857,90699772.0,14017266543.8,6652985419.62,None
2016-05-13,'600876,醫栠產薛,26.11,26.65,25.91,26.1,26.24,-0.13,-0.4954,1.3212,3303300,86863590.0,13753883106.2,6527976298.62,None
2016-05-12,'600876,醫栠產薛,26.24,26.5,25.1,26.5,26.99,-0.75,-2.7788,1.9317,4829622,125388057.0,13822362800.0,6560478670.08,None
2016-05-11,'600876,醫栠產薛,26.99,27.71,26.65,27.61,27.36,-0.37,-1.3523,1.8921,4730509,128399078.0,14217437956.2,6747992351.58,None
2016-05-10,'600876,醫栠產薛,27.36,27.75,27.08,27.14,27.0,0.36,1.3333,1.8025,4506652,123390501.0,14412341700.0,6840499101.12,None
2016-05-09,'600876,醫栠產薛,27.0,28.0,26.84,28.0,28.07,-1.07,-3.8119,2.8655,7164300,195597555.0,14222705625.0,6750492534.0,None
2016-05-06,'600876,醫栠產薛,28.07,29.8,27.87,29.4,29.58,-1.51,-5.1048,4.0851,10213616,292236470.0,14786346181.2,7018012052.94,None
2016-05-05,'600876,醫栠產薛,29.58,30.18,29.14,29.77,30.37,-0.79,-2.6013,4.9645,12412172,366704251.0,15581764162.5,7395539598.36,None
2016-05-04,'600876,醫栠產薛,30.37,31.28,28.1,28.1,28.44,1.93,6.7862,7.9863,19967139,608856615.0,15997909993.8,7593054009.54,None
2016-05-03,'600876,醫栠產薛,28.44,28.59,27.75,27.75,27.74,0.7,2.5234,2.0504,5126296,144611382.0,14981249925.0,7110518802.48,None
2016-04-29,'600876,醫栠產薛,27.74,28.03,27.55,27.55,28.09,-0.35,-1.246,1.1835,2958928,82235659.0,14612513112.5,6935506033.08,None
2016-04-28,'600876,醫栠產薛,28.09,28.66,27.55,28.65,28.65,-0.56,-1.9546,2.2422,5605964,156689579.0,14796881518.8,7023012417.78,None
2016-04-27,'600876,醫栠產薛,28.65,28.95,27.8,27.86,27.85,0.8,2.8725,3.2821,8205969,235104482.0,15091870968.8,7163022633.3,None
2016-04-26,'600876,醫栠產薛,27.85,27.97,27.46,27.6,27.55,0.3,1.0889,1.3376,3344360,92770347.0,14670457468.8,6963008039.7,None
2016-04-25,'600876,醫栠產薛,27.55,28.18,27.28,28.18,28.05,-0.5,-1.7825,1.7238,4309697,118673198.0,14512427406.2,6888002567.1,None
2016-04-22,'600876,醫栠產薛,28.05,28.16,27.75,27.8,27.76,0.29,1.0447,1.7675,4419054,123366949.0,14775810843.8,7013011688.1,None
2016-04-21,'600876,醫栠產薛,27.76,28.6,27.71,28.13,28.13,-0.37,-1.3153,2.7416,6854402,192966218.0,14623048450.0,6940506397.92,None
2016-04-20,'600876,醫栠產薛,28.13,30.7,27.6,30.47,30.44,-2.31,-7.5887,4.3849,10962964,315987543.0,14817952193.8,7033013147.46,None
2016-04-19,'600876,醫栠產薛,30.44,31.2,30.21,30.7,30.93,-0.49,-1.5842,3.0604,7651514,233031421.0,16034783675.0,7610555286.48,None
2016-04-18,'600876,醫栠產薛,30.93,31.71,30.64,30.64,30.64,0.29,0.9465,4.7309,11828139,369136664.0,16292899443.8,7733064225.06,None
2016-04-15,'600876,醫栠產薛,30.64,30.75,30.38,30.74,30.51,0.13,0.4261,2.7814,6954066,212547529.0,16140137050.0,7660558934.88,None
2016-04-14,'600876,醫栠產薛,30.51,30.84,30.1,30.75,30.33,0.18,0.5935,3.2743,8186316,249614435.0,16071657356.2,7628056563.42,None
2016-04-13,'600876,醫栠產薛,30.33,30.78,30.16,30.16,30.12,0.21,0.6972,3.5178,8795245,268310282.0,15976839318.8,7583053279.86,None
2016-04-12,'600876,醫栠產薛,30.12,30.4,29.75,30.4,30.57,-0.45,-1.472,2.4957,6239825,187207456.0,15866218275.0,7530549449.04,None
2016-04-11,'600876,醫栠產薛,30.57,30.95,30.41,30.41,30.4,0.17,0.5592,3.116,7790581,239578024.0,16103263368.8,7643057657.94,None
2016-04-08,'600876,醫栠產薛,30.4,30.9,29.66,30.13,30.27,0.13,0.4295,3.2289,8072904,244122504.0,16013713000.0,7600554556.8,None
2016-04-07,'600876,醫栠產薛,30.27,31.39,30.19,31.3,31.18,-0.91,-2.9185,3.7683,9421319,288174389.0,15945233306.2,7568052185.34,None
2016-04-06,'600876,醫栠產薛,31.18,31.94,30.68,31.5,31.99,-0.81,-2.532,5.2556,13139995,410763599.0,16424591162.5,7795568785.56,None
2016-04-05,'600876,醫栠產薛,31.99,32.85,30.2,30.8,31.08,0.91,2.9279,7.5056,18765372,593271654.0,16851272331.2,7998083561.58,None
2016-04-01,'600876,醫栠產薛,31.08,32.0,30.0,30.45,30.4,0.68,2.2368,5.9862,14966630,467961276.0,16371914475.0,7770566961.36,None
2016-03-31,'600876,醫栠產薛,30.4,31.24,30.0,30.22,30.11,0.29,0.9631,4.5141,11285950,345489798.0,16013713000.0,7600554556.8,None
2016-03-30,'600876,醫栠產薛,30.11,30.13,29.33,29.6,29.18,0.93,3.1871,3.072,7680475,228966405.0,15860950606.2,7528049266.62,None
2016-03-29,'600876,醫栠產薛,29.18,30.6,28.88,30.29,30.14,-0.96,-3.1851,2.932,7330451,216146762.0,15371057412.5,7295532301.56,None
2016-03-28,'600876,醫栠產薛,30.14,30.97,29.98,30.68,30.41,-0.27,-0.8879,2.9436,7359463,224176744.0,15876753612.5,7535549813.88,None
2016-03-25,'600876,醫栠產薛,30.41,31.1,30.07,30.61,30.93,-0.52,-1.6812,3.5744,8936596,272558435.0,16018980668.8,7603054739.22,None
2016-03-24,'600876,醫栠產薛,30.93,32.68,30.42,30.68,31.46,-0.53,-1.6847,6.4509,16128370,510627262.0,16292899443.8,7733064225.06,None
2016-03-23,'600876,醫栠產薛,31.46,31.56,30.5,30.68,30.97,0.49,1.5822,4.9889,12473257,386282794.0,16572085887.5,7865573893.32,None
2016-03-22,'600876,醫栠產薛,30.97,31.97,30.6,31.5,32.28,-1.31,-4.0582,6.4399,16101030,504612677.0,16313970118.8,7743064954.74,None
2016-03-21,'600876,醫栠產薛,32.28,32.98,29.7,30.3,30.13,2.15,7.1357,8.8462,22117059,696870726.0,17004034725.0,8070588851.76,None
2016-03-18,'600876,醫栠產薛,30.13,30.9,28.85,28.9,28.53,1.6,5.6081,7.3488,18373354,549815777.0,15871485943.8,7533049631.46,None
2016-03-17,'600876,醫栠產薛,28.53,28.86,27.65,28.05,27.83,0.7,2.5153,3.8722,9681121,274601750.0,15028658943.8,7133020444.26,None
2016-03-16,'600876,醫栠產薛,27.83,28.9,27.71,28.8,28.54,-0.71,-2.4877,2.5928,6482566,182300228.0,14659922131.2,6958007674.86,None
2016-03-15,'600876,醫栠產薛,28.54,29.25,28.5,29.0,29.1,-0.56,-1.9244,2.9927,7482257,215378703.0,15033926612.5,7135520626.68,None
2016-03-14,'600876,醫栠產薛,29.1,29.58,28.3,28.7,27.87,1.23,4.4133,4.0431,10108434,293580808.0,15328916062.5,7275530842.2,None
2016-03-11,'600876,醫栠產薛,27.87,28.38,27.5,28.05,28.32,-0.45,-1.589,2.267,5667805,157916644.0,14680992806.2,6968008404.54,None
2016-03-10,'600876,醫栠產薛,28.32,29.49,28.1,28.88,28.75,-0.43,-1.4957,2.8592,7148535,205628747.0,14918037900.0,7080516613.44,None
2016-03-09,'600876,醫栠產薛,28.75,29.57,28.37,28.83,29.97,-1.22,-4.0707,3.4281,8570952,247727331.0,15144547656.2,7188024457.5,None
2016-03-08,'600876,醫栠產薛,29.97,30.31,27.8,29.0,28.7,1.27,4.4251,5.966,14916193,434097154.0,15787203243.8,7493046712.74,None
2016-03-07,'600876,醫栠產薛,28.7,29.35,28.3,28.95,28.17,0.53,1.8814,3.1316,7829460,225052156.0,15118209312.5,7175523545.4,None
2016-03-04,'600876,醫栠產薛,28.17,30.0,27.5,29.7,30.11,-1.94,-6.443,4.9151,12288688,351910092.0,14839022868.8,7043013877.14,None
2016-03-03,'600876,醫栠產薛,30.11,31.78,30.0,30.79,30.73,-0.62,-2.0176,6.2854,15714570,483510407.0,15860950606.2,7528049266.62,None
2016-03-02,'600876,醫栠產薛,30.73,31.44,28.55,28.8,29.16,1.57,5.3841,6.1363,15341941,463872973.0,16187546068.8,7683060576.66,None
2016-03-01,'600876,醫栠產薛,29.16,29.38,27.23,27.23,27.23,1.93,7.0878,6.0917,15230394,435050615.0,15360522075.0,7290531936.72,None
2016-02-29,'600876,醫栠產薛,27.23,30.25,27.23,30.25,30.26,-3.03,-10.0132,4.6185,11547117,321984408.0,14343862006.2,6807996729.66,None
2016-02-26,'600876,醫栠產薛,30.26,32.2,29.01,31.19,31.82,-1.56,-4.9026,6.1493,15374366,471901979.0,15939965637.5,7565552002.92,None
2016-02-25,'600876,醫栠產薛,31.82,34.71,31.82,34.7,35.35,-3.53,-9.9859,7.9065,19767785,653263737.0,16761721962.5,7955580460.44,None
2016-02-24,'600876,醫栠產薛,35.35,37.0,33.71,33.71,34.18,1.17,3.4231,10.9507,27378742,977366309.0,18621209031.2,8838144854.7,None
2016-02-23,'600876,醫栠產薛,34.18,35.25,33.68,34.2,34.5,-0.32,-0.9275,7.6509,19128583,658661426.0,18004891787.5,8545623511.56,None
2016-02-22,'600876,醫栠產薛,34.5,35.49,33.55,34.55,34.27,0.23,0.6711,9.6239,24061508,824498718.0,18173457187.5,8625629349.0,None
2016-02-19,'600876,醫栠產薛,34.27,37.3,34.01,34.99,34.56,-0.29,-0.8391,14.1951,35490421,1258637936.0,18052300806.2,8568125153.34,None
2016-02-18,'600876,醫栠產薛,34.56,34.56,30.81,31.48,31.42,3.14,9.9936,11.8595,29651034,974257943.0,18205063200.0,8640630443.52,None
2016-02-17,'600876,醫栠產薛,31.42,32.6,30.06,30.44,30.79,0.63,2.0461,8.5449,21363710,674242794.0,16551015212.5,7855573163.64,None
2016-02-16,'600876,醫栠產薛,30.79,31.8,29.2,29.24,29.21,1.58,5.4091,7.4151,18539029,562764931.0,16219152081.2,7698061671.18,None
2016-02-15,'600876,醫栠產薛,29.21,30.39,27.2,28.0,29.15,0.06,0.2058,5.1055,12764749,370550074.0,15386860418.8,7303032848.82,None
2016-02-05,'600876,醫栠產薛,29.15,31.2,28.8,31.01,31.28,-2.13,-6.8095,6.3959,15991024,480134717.0,15355254406.2,7288031754.3,None
2016-02-04,'600876,醫栠產薛,31.28,32.78,30.58,30.9,31.64,-0.36,-1.1378,9.4292,23574832,745074814.0,16477267850.0,7820570609.76,None
2016-02-03,'600876,醫栠產薛,31.64,32.98,30.72,31.0,31.97,-0.33,-1.0322,9.821,24554293,785155330.0,16295177176.9,7910577176.88,None
2016-02-02,'600876,醫栠產薛,31.97,32.38,29.01,30.4,29.5,2.47,8.3729,10.5631,26409627,807549357.0,16465133196.7,7993083196.74,None
2016-02-01,'600876,醫栠產薛,29.5,32.66,28.48,30.01,31.28,-1.78,-5.6905,8.6795,21700243,665922032.0,15193038139.0,7375538139.0,None
2016-01-29,'600876,醫栠產薛,31.28,34.27,31.0,32.0,33.59,-2.31,-6.877,10.6593,26650166,859680734.0,16109770609.8,7820570609.76,None
2016-01-28,'600876,醫栠產薛,33.59,35.8,30.8,32.7,33.1,0.49,1.4804,14.5287,36324386,1224479442.0,17299462748.8,8398112748.78,None
2016-01-27,'600876,醫栠產薛,33.1,33.1,28.61,30.18,30.09,3.01,10.0033,11.8338,29586566,914878052.0,17047103810.2,8275603810.2,None
2016-01-26,'600876,醫栠產薛,30.09,34.25,29.55,31.4,32.83,-2.74,-8.346,12.1011,30254913,968428793.0,15496898901.8,7523048901.78,None
2016-01-25,'600876,醫栠產薛,32.83,33.92,30.0,31.5,30.86,1.97,6.3837,12.8713,32180509,1025536879.0,16908048884.9,8208098884.86,None
2016-01-22,'600876,醫栠產薛,30.86,30.86,27.0,27.5,28.05,2.81,10.0178,11.5482,28872636,852104684.0,15893462948.1,7715562948.12,None
2016-01-21,'600876,醫栠產薛,28.05,29.0,26.19,26.53,26.48,1.57,5.929,12.9865,32468573,904679547.0,14446261688.1,7013011688.1,None
